# a0,a1,a2,a3,a4,a5,a6,a7,a8
-8.180304169654846191e-01,-5.682451725006103516e-01,5.927883386611938477e-01,-1.000000000000000000e+00,-3.865369856357574463e-01,-4.450328946113586426e-01,-4.990658462047576904e-01,-1.000000000000000000e+00,-4.747439622879028320e-01
-7.204378843307495117e-01,-6.804629564285278320e-01,7.137175798416137695e-01,-8.907307982444763184e-01,-3.971621692180633545e-01,-3.717224299907684326e-01,-4.632323384284973145e-01,-9.090772867202758789e-01,-4.952024221420288086e-01
-6.346953511238098145e-01,-6.917259097099304199e-01,8.460073471069335938e-01,-8.948191404342651367e-01,-4.083763957023620605e-01,-2.862008810043334961e-01,-3.667590320110321045e-01,-8.927305340766906738e-01,-5.912630558013916016e-01
-6.443678736686706543e-01,-5.513041615486145020e-01,9.219031929969787598e-01,-8.014703392982482910e-01,-5.485287308692932129e-01,-2.958430349826812744e-01,-3.227726817131042480e-01,-7.937207221984863281e-01,-7.264809608459472656e-01
-5.386362075805664062e-01,-5.367838740348815918e-01,8.310973644256591797e-01,-8.562937974929809570e-01,-6.139498949050903320e-01,-2.865853309631347656e-01,-4.572669863700866699e-01,-8.961598873138427734e-01,-6.326730251312255859e-01
-6.488550305366516113e-01,-6.167650222778320312e-01,8.171085715293884277e-01,-8.511575460433959961e-01,-5.348667502403259277e-01,-3.023855984210968018e-01,-3.703075945377349854e-01,-8.606560230255126953e-01,-7.487431168556213379e-01
-7.519556283950805664e-01,-6.356549263000488281e-01,7.861753702163696289e-01,-7.780942916870117188e-01,-5.106456279754638672e-01,-3.359456658363342285e-01,-4.690794944763183594e-01,-9.426048994064331055e-01,-7.260928153991699219e-01
-7.749239802360534668e-01,-6.311766505241394043e-01,6.873785853385925293e-01,-7.292224168777465820e-01,-4.048840105533599854e-01,-4.085638225078582764e-01,-4.716252386569976807e-01,-7.999466657638549805e-01,-7.761203050613403320e-01
-7.464100718498229980e-01,-7.541179656982421875e-01,7.191830873489379883e-01,-8.523328900337219238e-01,-2.671133875846862793e-01,-3.438650369644165039e-01,-3.851773142814636230e-01,-7.387153506278991699e-01,-7.492015957832336426e-01
-7.614362239837646484e-01,-6.466059684753417969e-01,8.562337756156921387e-01,-8.526220321655273438e-01,-1.376528739929199219e-01,-3.188651502132415771e-01,-3.736620545387268066e-01,-7.523705363273620605e-01,-8.364152908325195312e-01
-9.103203415870666504e-01,-7.241541147232055664e-01,8.591507077217102051e-01,-8.886340260505676270e-01,-1.531073004007339478e-01,-1.746706813573837280e-01,-4.185803532600402832e-01,-7.667156457901000977e-01,-9.463606476783752441e-01
-1.000000000000000000e+00,-6.415312290191650391e-01,8.803556561470031738e-01,-8.104225993156433105e-01,-2.581484615802764893e-01,-1.531220525503158569e-01,-4.924876093864440918e-01,-8.482971191406250000e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-6.987507939338684082e-01,7.654193043708801270e-01,-6.646651029586791992e-01,-3.155586719512939453e-01,-2.640248537063598633e-01,-5.827628970146179199e-01,-8.219861388206481934e-01,-1.000000000000000000e+00
-8.912697434425354004e-01,-5.603008866310119629e-01,6.894435286521911621e-01,-6.796365380287170410e-01,-4.589183330535888672e-01,-2.218117862939834595e-01,-6.085850596427917480e-01,-8.909686207771301270e-01,-1.000000000000000000e+00
-8.450627923011779785e-01,-5.854357481002807617e-01,5.933412909507751465e-01,-6.229038238525390625e-01,-4.393966495990753174e-01,-1.142101734876632690e-01,-7.233422994613647461e-01,-8.052686452865600586e-01,-9.479449391365051270e-01
-9.605594873428344727e-01,-5.269895195960998535e-01,5.758054852485656738e-01,-4.894083738327026367e-01,-5.469132661819458008e-01,-7.136015594005584717e-02,-7.587482929229736328e-01,-6.682242155075073242e-01,-9.989524483680725098e-01
-8.219037055969238281e-01,-4.065437614917755127e-01,5.069204568862915039e-01,-3.983458280563354492e-01,-3.982320129871368408e-01,-1.455612480640411377e-01,-7.777151465415954590e-01,-6.621699929237365723e-01,-1.000000000000000000e+00
-9.673242568969726562e-01,-4.905049800872802734e-01,4.415015280246734619e-01,-4.152659177780151367e-01,-4.969012737274169922e-01,-3.358493745326995850e-02,-7.162418365478515625e-01,-7.866098284721374512e-01,-9.549722671508789062e-01
-9.212273359298706055e-01,-3.536386489868164062e-01,2.924078106880187988e-01,-4.908861815929412842e-01,-3.685638308525085449e-01,9.605523943901062012e-02,-6.500658988952636719e-01,-7.068808078765869141e-01,-1.000000000000000000e+00
-9.170646071434020996e-01,-4.341637492179870605e-01,1.967732310295104980e-01,-3.977952003479003906e-01,-4.780523777008056641e-01,8.665072917938232422e-02,-5.184924602508544922e-01,-8.011311888694763184e-01,-8.566019535064697266e-01
-7.687782049179077148e-01,-4.174785912036895752e-01,9.781605005264282227e-02,-4.529637396335601807e-01,-5.007045269012451172e-01,2.944799512624740601e-02,-5.843017697334289551e-01,-6.594622731208801270e-01,-9.605925083160400391e-01
-6.987798213958740234e-01,-5.673555135726928711e-01,1.266708523035049438e-01,-3.281808495521545410e-01,-5.643243193626403809e-01,-6.489421427249908447e-02,-5.387978553771972656e-01,-5.956818461418151855e-01,-9.041833281517028809e-01
-7.529847621917724609e-01,-6.416947841644287109e-01,2.634465098381042480e-01,-2.011909931898117065e-01,-5.771293640136718750e-01,3.896394371986389160e-02,-5.531008243560791016e-01,-6.183651685714721680e-01,-1.000000000000000000e+00
-7.750629186630249023e-01,-6.304696798324584961e-01,1.201978027820587158e-01,-2.179570943117141724e-01,-4.927225112915039062e-01,9.297776222229003906e-02,-5.125537514686584473e-01,-4.954985380172729492e-01,-1.000000000000000000e+00
-7.579486370086669922e-01,-5.442650318145751953e-01,1.325984150171279907e-01,-2.707884311676025391e-01,-6.018473505973815918e-01,2.092466801404953003e-01,-5.213250517845153809e-01,-3.820639848709106445e-01,-9.742443561553955078e-01
-7.056909799575805664e-01,-4.529866874217987061e-01,1.803450733423233032e-01,-3.013719916343688965e-01,-5.977573394775390625e-01,3.001603484153747559e-01,-5.592299699783325195e-01,-4.156275391578674316e-01,-1.000000000000000000e+00
-5.813156366348266602e-01,-5.756757855415344238e-01,2.248078286647796631e-01,-3.274136483669281006e-01,-6.260715126991271973e-01,3.540259003639221191e-01,-6.891018152236938477e-01,-3.875158131122589111e-01,-9.183904528617858887e-01
-4.828518033027648926e-01,-6.745166778564453125e-01,3.440335392951965332e-01,-2.805698215961456299e-01,-5.115150809288024902e-01,3.496101200580596924e-01,-6.764917969703674316e-01,-2.618043422698974609e-01,-7.984175682067871094e-01
-4.984035491943359375e-01,-7.421928644180297852e-01,3.119846582412719727e-01,-3.142405152320861816e-01,-5.754550099372863770e-01,2.801840007305145264e-01,-5.681729316711425781e-01,-3.908457756042480469e-01,-7.451342344284057617e-01
-5.965575575828552246e-01,-7.888410687446594238e-01,1.804475635290145874e-01,-3.832484185695648193e-01,-4.949286878108978271e-01,3.956885933876037598e-01,-6.517148017883300781e-01,-4.017814099788665771e-01,-7.540370225906372070e-01
-4.844849705696105957e-01,-7.100013494491577148e-01,1.843707263469696045e-01,-3.320242464542388916e-01,-3.907221555709838867e-01,2.485502809286117554e-01,-6.808477640151977539e-01,-2.796084582805633545e-01,-6.819431185722351074e-01
-4.716325700283050537e-01,-7.011079788208007812e-01,1.387017518281936646e-01,-3.258680999279022217e-01,-3.441072106361389160e-01,2.240591943264007568e-01,-6.166018247604370117e-01,-1.712387800216674805e-01,-7.855376601219177246e-01
-4.861684739589691162e-01,-7.287019491195678711e-01,1.949411928653717041e-01,-4.009078741073608398e-01,-3.020319342613220215e-01,3.373059630393981934e-01,-6.411623358726501465e-01,-4.793407022953033447e-02,-6.375885605812072754e-01
-6.043408513069152832e-01,-8.087859749794006348e-01,3.300551176071166992e-01,-2.634095549583435059e-01,-4.227197468280792236e-01,1.918055117130279541e-01,-7.428323030471801758e-01,1.008697599172592163e-01,-7.335886955261230469e-01
-6.035765409469604492e-01,-7.042606472969055176e-01,1.861755996942520142e-01,-2.320628613233566284e-01,-4.896121025085449219e-01,3.005059957504272461e-01,-8.077939748764038086e-01,1.568964719772338867e-01,-6.813228130340576172e-01
-6.871284842491149902e-01,-8.438208699226379395e-01,1.589504778385162354e-01,-2.953049242496490479e-01,-3.969187736511230469e-01,3.906152546405792236e-01,-8.206868171691894531e-01,1.888501346111297607e-01,-6.500449776649475098e-01
-5.889810323715209961e-01,-8.663201332092285156e-01,9.158448129892349243e-02,-3.657944500446319580e-01,-3.860611021518707275e-01,3.753597140312194824e-01,-8.386505842208862305e-01,6.619133800268173218e-02,-5.844638347625732422e-01
-6.748600006103515625e-01,-9.572340250015258789e-01,6.541197746992111206e-02,-4.474609494209289551e-01,-3.609036207199096680e-01,3.367987275123596191e-01,-8.539770841598510742e-01,7.734213769435882568e-02,-6.734032034873962402e-01
-7.781345248222351074e-01,-8.431074619293212891e-01,4.552908986806869507e-02,-4.738328754901885986e-01,-5.002199411392211914e-01,3.361916244029998779e-01,-8.377261757850646973e-01,9.499439597129821777e-02,-6.112938523292541504e-01
-8.748899698257446289e-01,-9.174405336380004883e-01,1.387482285499572754e-01,-3.396816849708557129e-01,-6.094400882720947266e-01,3.354865014553070068e-01,-9.234732985496520996e-01,-3.698365390300750732e-02,-6.636428236961364746e-01
-9.817836880683898926e-01,-8.544605970382690430e-01,1.488658487796783447e-01,-4.465313553810119629e-01,-7.566676139831542969e-01,4.279336333274841309e-01,-1.000000000000000000e+00,-5.118660628795623779e-03,-7.125662565231323242e-01
-9.561378955841064453e-01,-9.097645282745361328e-01,2.494771778583526611e-02,-5.296463370323181152e-01,-8.502500653266906738e-01,4.063394367694854736e-01,-9.525148868560791016e-01,-7.597684115171432495e-02,-8.589452505111694336e-01
-9.504566788673400879e-01,-8.780366778373718262e-01,1.638088673353195190e-01,-5.028051137924194336e-01,-8.588982820510864258e-01,4.283599257469177246e-01,-8.241447210311889648e-01,2.253660559654235840e-02,-9.120516180992126465e-01
-1.000000000000000000e+00,-9.492465853691101074e-01,1.651351749897003174e-01,-4.295902848243713379e-01,-8.579325079917907715e-01,2.986988425254821777e-01,-7.570705413818359375e-01,1.143276467919349670e-01,-9.752022624015808105e-01
-9.507622718811035156e-01,-9.712690114974975586e-01,2.818709909915924072e-01,-3.260226249694824219e-01,-8.503029346466064453e-01,3.561505079269409180e-01,-6.420656442642211914e-01,1.130427494645118713e-01,-1.000000000000000000e+00
-8.746623992919921875e-01,-1.000000000000000000e+00,2.484303414821624756e-01,-2.163044512271881104e-01,-7.829762101173400879e-01,3.272938132286071777e-01,-7.276422977447509766e-01,6.983326375484466553e-02,-1.000000000000000000e+00
-9.718356132507324219e-01,-9.270001053810119629e-01,1.740513145923614502e-01,-2.300542145967483521e-01,-8.172183632850646973e-01,4.719170331954956055e-01,-7.603146433830261230e-01,-5.617199838161468506e-02,-1.000000000000000000e+00
-9.446095228195190430e-01,-8.971910476684570312e-01,1.496790051460266113e-01,-2.505010962486267090e-01,-9.510385990142822266e-01,4.768809974193572998e-01,-7.588927745819091797e-01,-1.613072007894515991e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.825914680957794189e-01,-3.415563106536865234e-01,-1.000000000000000000e+00,3.789526224136352539e-01,-6.215422153472900391e-01,-5.492196232080459595e-02,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.801542490720748901e-01,-4.856731295585632324e-01,-9.485896229743957520e-01,3.859000802040100098e-01,-5.019505620002746582e-01,-1.556041538715362549e-01,-9.087672233581542969e-01
-9.124116897583007812e-01,-1.000000000000000000e+00,1.497220098972320557e-01,-5.846273303031921387e-01,-1.000000000000000000e+00,3.148739337921142578e-01,-4.850796461105346680e-01,-1.821808815002441406e-01,-7.744473814964294434e-01
-1.000000000000000000e+00,-8.578923940658569336e-01,6.891360133886337280e-02,-5.027651786804199219e-01,-1.000000000000000000e+00,2.077983617782592773e-01,-3.777129054069519043e-01,-2.395226061344146729e-01,-7.267907857894897461e-01
-9.800668954849243164e-01,-8.663654923439025879e-01,6.765944510698318481e-02,-4.330937862396240234e-01,-1.000000000000000000e+00,2.582525610923767090e-01,-2.589692771434783936e-01,-3.721861541271209717e-01,-8.345947861671447754e-01
-9.150773286819458008e-01,-8.851810097694396973e-01,3.872403129935264587e-02,-5.420038104057312012e-01,-9.979689717292785645e-01,1.462161540985107422e-01,-2.659831345081329346e-01,-2.931015491485595703e-01,-9.071154594421386719e-01
-9.208414554595947266e-01,-7.375762462615966797e-01,9.471915662288665771e-02,-4.395967721939086914e-01,-1.000000000000000000e+00,2.265744209289550781e-01,-4.038303792476654053e-01,-4.062281847000122070e-01,-9.961943030357360840e-01
-9.502558708190917969e-01,-6.338527798652648926e-01,4.859897121787071228e-02,-3.932104110717773438e-01,-9.372057318687438965e-01,2.524291276931762695e-01,-4.466577768325805664e-01,-3.831121921539306641e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-4.860115647315979004e-01,-6.324629485607147217e-02,-5.215058922767639160e-01,-8.236464858055114746e-01,1.929795295000076294e-01,-4.015686810016632080e-01,-4.344104826450347900e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,-5.330983400344848633e-01,-9.003617614507675171e-02,-4.553810656070709229e-01,-8.201856017112731934e-01,3.260490894317626953e-01,-5.390045642852783203e-01,-4.334899783134460449e-01,-9.747325778007507324e-01
-8.739408850669860840e-01,-6.683508157730102539e-01,-6.798630207777023315e-02,-3.492920994758605957e-01,-8.976072669029235840e-01,4.389367997646331787e-01,-6.832915544509887695e-01,-3.637535870075225830e-01,-8.447986245155334473e-01
-8.267815709114074707e-01,-6.866420507431030273e-01,-2.045219838619232178e-01,-2.232579588890075684e-01,-9.065183997154235840e-01,2.976358234882354736e-01,-6.263452172279357910e-01,-3.692024052143096924e-01,-9.574950337409973145e-01
-9.125000238418579102e-01,-8.172948360443115234e-01,-1.822339296340942383e-01,-1.866491138935089111e-01,-9.047957062721252441e-01,3.927664756774902344e-01,-5.180425643920898438e-01,-3.345150947570800781e-01,-1.000000000000000000e+00
-8.539311289787292480e-01,-8.418950438499450684e-01,-1.625666916370391846e-01,-1.419249325990676880e-01,-9.497247338294982910e-01,5.178960561752319336e-01,-6.278501152992248535e-01,-2.830615639686584473e-01,-1.000000000000000000e+00
-7.265357971191406250e-01,-9.581438302993774414e-01,-2.841014266014099121e-01,-1.920226514339447021e-01,-9.876548647880554199e-01,4.321860671043395996e-01,-6.023136377334594727e-01,-3.001873493194580078e-01,-1.000000000000000000e+00
-7.806401848793029785e-01,-8.650139570236206055e-01,-2.271909713745117188e-01,-1.245613917708396912e-01,-9.282197952270507812e-01,3.754779696464538574e-01,-7.224144935607910156e-01,-3.684471845626831055e-01,-9.004644155502319336e-01
-6.364989280700683594e-01,-8.668598532676696777e-01,-3.742808699607849121e-01,-2.325479388236999512e-01,-9.815956354141235352e-01,3.990535736083984375e-01,-8.498864173889160156e-01,-2.354400008916854858e-01,-9.409393072128295898e-01
-5.127236843109130859e-01,-7.827032804489135742e-01,-2.976496815681457520e-01,-2.005320638418197632e-01,-9.435604810714721680e-01,4.404545426368713379e-01,-8.112699985504150391e-01,-2.193215340375900269e-01,-7.950150966644287109e-01
-4.430364966392517090e-01,-6.996193528175354004e-01,-1.859108358621597290e-01,-2.858401238918304443e-01,-1.000000000000000000e+00,4.353228807449340820e-01,-8.070458173751831055e-01,-1.205670014023780823e-01,-8.118799924850463867e-01
-4.217805862426757812e-01,-6.914980411529541016e-01,-3.244500160217285156e-01,-2.512756586074829102e-01,-9.015870094299316406e-01,3.325730562210083008e-01,-7.787463068962097168e-01,-9.248383343219757080e-02,-9.126244783401489258e-01
-5.347415208816528320e-01,-5.474824905395507812e-01,-3.563342690467834473e-01,-3.330491483211517334e-01,-1.000000000000000000e+00,3.828535676002502441e-01,-7.459127306938171387e-01,-4.941819608211517334e-02,-1.000000000000000000e+00
-4.166811406612396240e-01,-5.807025432586669922e-01,-4.123234450817108154e-01,-3.443407118320465088e-01,-1.000000000000000000e+00,4.919266700744628906e-01,-6.171344518661499023e-01,-1.083822324872016907e-01,-8.908192515373229980e-01
-3.322241902351379395e-01,-4.514602422714233398e-01,-4.885983467102050781e-01,-3.212529718875885010e-01,-1.000000000000000000e+00,5.891550183296203613e-01,-7.655372023582458496e-01,-8.893648535013198853e-02,-9.390582442283630371e-01
-3.854190707206726074e-01,-4.079883396625518799e-01,-3.831530213356018066e-01,-2.884943485260009766e-01,-8.940480947494506836e-01,5.185341835021972656e-01,-7.596866488456726074e-01,-1.037755236029624939e-01,-1.000000000000000000e+00
-3.683754205703735352e-01,-3.595310449600219727e-01,-3.555786907672882080e-01,-2.176103889942169189e-01,-8.726462125778198242e-01,3.885592818260192871e-01,-8.747529983520507812e-01,-7.483315467834472656e-02,-1.000000000000000000e+00
-4.944818615913391113e-01,-3.806502223014831543e-01,-3.392819166183471680e-01,-2.689865827560424805e-01,-8.065161108970642090e-01,4.316904544830322266e-01,-9.249075055122375488e-01,1.628607511520385742e-03,-9.553914666175842285e-01
